address,categories,primaryCategories,city,country,latitude,longitude,name,postalCode,province,Price range,Aggregate rating,Rating color,Rating text,Votes
2104 E Kimberly Rd Ste 100a,"Mexican Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Davenport,US,41.55702,-90.54749,QDOBA Mexican Eats,52807,IA,4,3.5,Yellow,Good,58
719 South Broadway,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Accommodation & Food Services,Little Rock,US,34.7421,-92.2761,Taco Bell,72201,AR,2,4.6,Dark Green,Excellent,1321
1721 E Locust Street,"Fast Food Restaurants,American Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Davenport,US,41.53812,-90.55053,Checkers,52803,IA,2,4.6,Dark Green,Excellent,1629
1104 Washington Street,"American Restaurants,Greek Restaurants,Mediterranean Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Waterloo,US,42.48886,-92.33726,Gyro Hut,50702,IA,2,4.1,Green,Very Good,921
1331 Flammang Drive,"Restaurant,Fast Food Restaurants,Chicken Restaurants,Restaurants",Accommodation & Food Services,Waterloo,US,42.4604,-92.32998,Chick-fil-A,50702,IA,2,4.1,Green,Very Good,986
2775 Crossroads Boulevard,"Fast Food Restaurants,Restaurants",Accommodation & Food Services,Waterloo,US,42.46367,-92.32516,Long John Silver's,50702,IA,2,4.1,Green,Very Good,1020
390 W 80 Road,"Delicatessens,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Walcott,US,41.61828,-90.78274,BLIMPIE,52773,IA,4,4.7,Dark Green,Excellent,3157
4835 Silverhill Rd,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Suitland,US,38.8506,-76.9221,McDonald's,20746,MD,3,3.9,Yellow,Good,665
3084 Colonel Glenn Hwy,"Burger Joint,Fast Food Restaurant,Fast Food,Restaurants",Accommodation & Food Services,Fairborn,US,39.7767,-84.0654,Wendy's,45324,OH,4,3.9,Yellow,Good,373
825 W Main Street,Fast Food,Accommodation & Food Services,Troy,US,40.0437,-84.212,Wendy's,45373,OH,2,4.4,Green,Very Good,1007
126 Highway 56,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food,Restaurants",Accommodation & Food Services,Baldwin City,US,38.7815,-95.1785,Taco Bell,66006,KS,2,4.4,Green,Very Good,803
1596 W 7th Street,"Chinese Restaurants,Asian Restaurants,Banquet Halls and Reception Facilities,Family Style Restaurants,Fast Food Restaurants,Party and Event Planners,Restaurants,Take Out Restaurants",Accommodation & Food Services,Newport,US,48.17582,-117.06271,Golden China Restaurant,99156,WA,3,4.2,Green,Very Good,1363
1654 Cassopolis St,"Chicken Wings,Restaurant Delivery Service,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Food Delivery Service,Chicken Restaurants,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Accommodation & Food Services,Elkhart,US,41.7063,-85.9717,Pizza Hut,46514,IN,1,4.9,Dark Green,Excellent,1424
4971 Vine St,"Italian Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Pizza,Restaurant,American Restaurants,Pizza Place and Italian Restaurant,Pizza Place,Catering,Sandwich Shops",Accommodation & Food Services,Cincinnati,US,39.1696,-84.4983,Pizza Hut,45217,OH,3,4.5,Dark Green,Excellent,844
4849 State Route 125,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Karaoke,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant",Accommodation & Food Services,Georgetown,US,38.8623,-83.8883,Pizza Hut,45121,OH,3,4.9,Dark Green,Excellent,1413
6662 W Overland Drive,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Idaho Falls,US,43.43777,-112.11566,Burger King,83402,ID,3,4.5,Dark Green,Excellent,1203
885 Wainee St,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American,Burgers,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Lahaina,US,20.8778,-156.6793,McDonald's,96761,HI,3,4.7,Dark Green,Excellent,3074
1985 Wentzville Pkwy,"Asian Restaurants,Restaurant,Chinese Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Accommodation & Food Services,Wentzville,US,38.815,-90.8762,Panda Express,63385,MO,3,4.8,Dark Green,Excellent,1715
3602 N Mattis Ave,"Fast Food,Ice Cream Parlors",Accommodation & Food Services,Champaign,US,40.1586,-88.2763,Dairy Queen Grill & Chill,61822,IL,1,4.5,Dark Green,Excellent,1868
309 N Market St,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Food & Entertainment,Hamburgers,Restaurants",Accommodation & Food Services,Monticello,US,40.0273,-88.573,Hardee's,61856,IL,3,4,Green,Very Good,875
111 University Oaks,"Asian Restaurants,Carry-out food,Takeout,Chinese Restaurants,American restaurants,Fast Food,Restaurants,Chinese restaurants",Accommodation & Food Services,Round Rock,US,30.555157,-97.691696,Panda Express,78665,TX,3,4.4,Green,Very Good,1746
2103 E Main St,"Take Out,Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Southwestern restaurants,Breakfast & Brunch Restaurants,Mexican restaurants,Fast Food Restaurants,Restaurants,Fast Food Restaurant and Taco Place,Restaurant,Fast Food Restaurant,Vegetarian Restaurants",Accommodation & Food Services,League City,US,29.52078,-95.07678,Taco Bell,77573,TX,3,4.4,Green,Very Good,339
24133 Peachland Blvd,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Accommodation & Food Services,Port Charlotte,US,27.017,-82.0549,McDonald's,33952,FL,2,4.1,Green,Very Good,87
7020 Beracasa Way,"Carry-out food,Caterers,American Restaurant,American restaurants,Karaoke,Chicken Restaurants,Restaurants,Restaurant,American Restaurants,Fast Food Restaurant,Traditional American,Chicken,Catering",Accommodation & Food Services,Boca Raton,US,26.352,-80.156,Boston Market,33433,FL,2,3.4,Orange,Average,98
150 N State Street,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Rigby,US,43.67328,-111.91358,Dairy Queen Grill Chill,83442,ID,2,3.1,Orange,Average,83
2015 Garnet Ave,"Take Out,Pizza Restaurants,Italian Restaurant,Food Delivery,Fast Food,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants,Pizza,Restaurant,Food & Beverage Delivery Services,Pizza Place",Accommodation & Food Services,San Diego,US,32.8011,-117.2333,Domino's Pizza,92109,CA,3,3.9,Yellow,Good,231
88 Corporate Park,"Mexican Restaurant,Restaurant,Mexican,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Spanish,Restaurants",Accommodation & Food Services,Irvine,US,33.6923,-117.8265,El Pollo Loco,92606,CA,3,3.7,Yellow,Good,216
710 E Avalon Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Kuna,US,43.48869,-116.40537,Arctic Circle,83634,ID,3,3.8,Yellow,Good,185
455 S 16th Street,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Payette,US,44.06948,-116.92273,Subway,83661,ID,2,3.7,Yellow,Good,185
6613 W Commercial Park Avenue,"American Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Rathdrum,US,47.81687,-116.87516,Charley's Grilled Subs,83858,ID,1,3.8,Yellow,Good,281
305 S 16th Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Payette,US,44.07102,-116.9227,Burger King,83661,ID,3,3.7,Yellow,Good,137
401 S Broadway Avenue,"Mexican Restaurants,Latin American Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Boise,US,43.60721,-116.19405,Taqueria,83702,ID,2,3.7,Yellow,Good,209
3100 Foothills Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Mountain Home,US,43.14158,-115.66251,Jack in the Box,83647,ID,1,3.7,Yellow,Good,168
3005 W 6th St,"Restaurant,Burger Joint,Mexican,American,Fast Food Restaurant,Burgers,Fast Food,Fast Food Restaurant and Burger Joint,Hamburgers,Restaurants",Accommodation & Food Services,Los Angeles,US,34.0639,-118.2875,Carl's Jr.,90020,CA,2,3.9,Yellow,Good,243
3880 Pacific Coast Highway,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Accommodation & Food Services,Torrance,US,33.8058,-118.3541,McDonald's,90505,CA,3,3.8,Yellow,Good,221
6560 N Linder Road,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Meridian,US,43.66429,-116.41314,Taco Bell,83646,ID,1,3.5,Yellow,Good,46
1079 S Broadway Avenue,"American Restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Boise,US,43.60045,-116.19396,Burger Belly,83706,ID,2,3.9,Yellow,Good,262
4750 N Division St Ste 198,"Japanese Restaurants,Caterers,Chinese Restaurants,Thai Restaurants,Wholesale seeds and bulbs,American restaurants,Fast Food Restaurants,Asian Restaurants,Juice bars,Thai restaurants,Asian restaurants,Health food restaurants,Natural food restaurants,Seafood restaurants,Vietnamese Restaurants,Seeding and fertilizing contractors,Take Out Restaurants,Health Food Restaurants,Restaurants,Restaurant,Vietnamese restaurants,Vegetarian restaurants,New american restaurants,Japanese restaurants,Fusion restaurants,Vegetarian Restaurants,Seed and bulb growers,Chinese restaurants",Accommodation & Food Services,Spokane,US,47.70197,-117.41037,Mustard Seed,99207,WA,2,3.7,Yellow,Good,183
9170 N Hess St Ste A,"Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Hayden,US,47.75508,-116.79199,Subway,83835,ID,4,3.5,Yellow,Good,208
8179 Highway 72 W,"Take Out,Breakfast,Breakfast & Brunch Restaurants,Food Delivery,Bakery,Caf,Take Out Restaurants,Health Food Restaurants,Fast Food,Lunch Restaurants,Restaurants,Restaurant,American Restaurants,Coffee Shops,Traditional American,wich Place,Coffeehouses,Dessert Restaurants,Bakeries,Sandwich Place,Catering,Sandwich Shops",Accommodation & Food Services,Madison,US,34.7505,-86.7562,Panera Bread,35758,AL,2,3.8,Yellow,Good,245
710 W Pullman Road,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Moscow,US,46.73402,-117.01067,Jack in the Box,83843,ID,2,3.8,Yellow,Good,199
346 N 2nd E,"Ice Cream Parlors,Ice Cream and Frozen Desserts,Fast Food Restaurants,Fast Food,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Rexburg,US,43.83341,-111.77794,Dairy Queen Grill Chill,83440,ID,3,3.8,Yellow,Good,225
12243 W Center Rd,"Delis And Delicatessens,Fast Food Restaurant,wich Place,Catering,Sandwich Place,Restaurants,Sandwich Shops",Accommodation & Food Services,Omaha,US,41.2339,-96.1043,SUBWAY,68144,NE,2,4.1,Green,Very Good,575
243 Overland Avenue,"Fast Food,Fast Food Restaurants,Take Out Restaurants,Chicken,Chicken Restaurants,Restaurants",Accommodation & Food Services,Burley,US,42.55771,-113.79313,Kfc,83318,ID,1,4.3,Green,Very Good,88
2931 E 29th Avenue,"Fast Food Restaurants,Sandwich Shops",Accommodation & Food Services,Spokane,US,47.6291,-117.36711,Jimmy John's,99223,WA,2,3.6,Yellow,Good,96
15745 W 87th St. Parkway,"Fast Food,Hamburgers,Chicken,Soda Fountain Shops,Restaurants",Accommodation & Food Services,Lenexa,US,38.9705,-94.769,Sonic Drive-In,66219,KS,4,4.3,Green,Very Good,204
12424 Lagrange Rd,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,American Restaurant,Traditional American,wich Place,Fast Food,Restaurants,Sandwich Shops",Accommodation & Food Services,Louisville,US,38.2913,-85.5101,Arby's,40245-1901,KY,1,3.2,Orange,Average,18
315 Lafortune Student Ctr,"Pizza,Carry-out food,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Mexican Restaurant and Fast Food Restaurant,Restaurants",Accommodation & Food Services,Notre Dame,US,41.702,-86.2376,Taco Bell,46556,IN,2,3.7,Yellow,Good,134
1204 1st Street,"American Restaurants,Caterers,Italian,Taverns,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,French Restaurants,Restaurants,Italian Restaurants",Accommodation & Food Services,Cheney,US,47.4927,-117.56935,Lenny's American Italian Fine Cuisine,99004,WA,1,3.9,Yellow,Good,190
5520 N Maple Street,"American Restaurants,Coffee Shops,Caterers,Delicatessens,Coffee and Tea,Bistro,Take Out Restaurants,Fast Food Restaurants,Breakfast Brunch and Lunch Restaurants,,French Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Spokane,US,47.70872,-117.43466,Maple Street Bistro,99205,WA,1,3.8,Yellow,Good,136
1251 Strongbow Center Drive,"American Restaurants,Breakfast,Traditional American,Burgers,Fast Food Restaurants,Hamburgers,Restaurants,Breakfast Restaurants",Accommodation & Food Services,Valparaiso,US,41.4571,-87.0338,Steak 'n Shake,46383,IN,2,3.7,Yellow,Good,113
3443 45th St,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Accommodation & Food Services,Highland,US,41.5374,-87.4399,Subway,46322,IN,1,3.6,Yellow,Good,69
2922 West US 22,"Hot Dog Joint,American Restaurants,American Restaurant,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Diners,Family Style Restaurants,Hamburgers and Hot Dogs,Greek,Restaurants",Accommodation & Food Services,Maineville,US,39.3095,-84.2752,Skyline Chili,45039,OH,3,3.6,Yellow,Good,89
2507 W Clifton Ave,"Mexican Restaurant,Restaurant,Carry-out food,Mexican,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Burrito Place,Restaurants",Accommodation & Food Services,Cincinnati,US,39.1283,-84.5206,Chipotle Mexican Grill,45219,OH,2,3.6,Yellow,Good,80
4226 Garrity Boulevard,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",Accommodation & Food Services,Nampa,US,43.59464,-116.51867,KFC,83687,ID,3,3.8,Yellow,Good,175
2126 N Eagle Rd Ste 140,"Restaurant,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Meridian,US,43.62426,-116.35429,Which Wich,83646,ID,1,3.7,Yellow,Good,136
3301 Aldis St,"Pizza,Carry-out food,Take Out,Pizza Restaurants,American restaurants,Pasta Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",Accommodation & Food Services,East Chicago,US,41.6544,-87.4408,Sbarro,46312,IN,2,3.6,Yellow,Good,114
3432 Clemson Blvd,"American Restaurants,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Barbecue Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Anderson,US,34.5489,-82.6726,Cook Out,29621,SC,2,3.6,Yellow,Good,93
2005 Kalia Rd,"Bars Clubs,Restaurant,Bars Pubs,American Restaurant,Bar and grill restaurants,Hotel Bar,Fast Food,Karaoke,Fondue,Restaurants",Accommodation & Food Services,Honolulu,US,21.2849,-157.8357,Tropics Bar & Grill,96815,HI,2,3.6,Yellow,Good,89
1296 Bridge Street,"American Restaurants,Coffee Shops,Restaurant Delivery Service,Coffee and Tea,Coffee and Espresso Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Accommodation & Food Services,Clarkston,US,46.41999,-117.05827,Four-Ten Drive-In,99403,WA,2,3.6,Yellow,Good,69
1010 Port Way,"Beer and Ale,Taverns,American Restaurant,Fast Food Restaurants,Take Out Restaurants,Banquet Halls & Reception Facilities,Family Style Restaurants,Banquet Halls and Reception Facilities,Restaurants,Restaurant,American Restaurants,Seafood Restaurants,Steak Houses,Night Clubs,Hamburgers and Hot Dogs,Beer & Ale,Bars,Sandwich Shops",Accommodation & Food Services,Clarkston,US,46.4264,-117.05637,Roosters Waterfront Restaurant,99403,WA,3,3.6,Yellow,Good,86
1550 Port Drive,"Take Out Restaurants,Banquet Halls and Reception Facilities,Bars,Beer and Ale,Family Style Restaurants,Fast Food Restaurants,Restaurants,Seafood Restaurants",Accommodation & Food Services,Clarkston,US,46.42117,-117.0703,Roosters Landing,99403,WA,1,3.7,Yellow,Good,73
2121 12th Ave Road,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Nampa,US,43.54851,-116.57287,Del Taco,83686,ID,2,3.6,Yellow,Good,104
4226 Garrity Boulevard,"American Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Nampa,US,43.59464,-116.51867,AW All-American Food,83687,ID,1,3.7,Yellow,Good,101
5996 Ogeechee Road,Fast Food,Accommodation & Food Services,Savannah,US,31.9984,-81.2566,Wendy's,31419,GA,1,3.5,Yellow,Good,58
1060 Yellowstone Avenue,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Pocatello,US,42.89474,-112.45099,TacoTime,83201,ID,2,3.9,Yellow,Good,156
114 West Brandon Blvd,Fast Food,Accommodation & Food Services,Brandon,US,27.9382,-82.2869,Burger King,33511,FL,2,3.9,Yellow,Good,156
8630 W Overland Road,"Asian Restaurants,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Accommodation & Food Services,Boise,US,43.59037,-116.2894,Lucky Palace Chinese Restaurant,83709,ID,2,3.2,Orange,Average,16
11604 US Highway 1,"Take Out,Carry-out food,International restaurants,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Sandwiches,Catering,Sandwich Shops",Accommodation & Food Services,North Palm Beach,US,26.8516,-80.0587,Jersey Mike's Subs,33408,FL,2,3.3,Orange,Average,26
97 S Pine Ave,"Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Delis And Delicatessens,Restaurant,Sandwich Shop Restaurants,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Accommodation & Food Services,Inverness,US,28.8351,-82.3315,Subway,34450,FL,4,4.6,Dark Green,Excellent,207
226 W Ironwood Dr Ste A6,"American Restaurants,Restaurant,Caterers,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Coeur d'Alene,US,47.694916,-116.78839,Quiznos,83814,ID,4,4.6,Dark Green,Excellent,376
560 W Kathleen Ave Ste 6,"Mexican Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Coeur d'Alene,US,47.71279,-116.79498,Cafe Rio,83815,ID,3,4.4,Green,Very Good,471
1224 E Sherman Avenue,"Ice Cream and Frozen Desserts,Take Out Restaurants,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs",Accommodation & Food Services,Coeur d'Alene,US,47.67307,-116.76792,Rogers Ice Cream and Burger,83814,ID,2,4.3,Green,Very Good,224
501 E Sherman Avenue,"Caterers,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Coeur d'Alene,US,47.67368,-116.77944,Scratchcdacom Company,83814,ID,3,4.2,Green,Very Good,228
620 Mangrove Ave,"Mexican Restaurant,Carry-out food,Restaurant,Mexican,Taco Place,Tex-mex restaurants,Southwestern restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Burrito Place,Restaurants",Accommodation & Food Services,Chico,US,39.7344,-121.8352,Chipotle Mexican Grill,95926,CA,4,4.6,Dark Green,Excellent,81
754 S Val Vista Dr Ste 103,"Pizza,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Gilbert,US,33.33657,-111.75707,Domino's Pizza,85296,AZ,4,4.1,Green,Very Good,422
2200 N Ave Ste 7,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Chandler,US,33.34041,-111.84195,Subway,85225,AZ,4,4.4,Green,Very Good,246
3111 W Chandler Blvd Ste FF208,"Restaurant,American Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Chandler,US,33.30528,-111.89655,Steak Escape,85226,AZ,3,4,Green,Very Good,355
2380 Monument Blvd,"Chinese Restaurant,Restaurant,Fast Food,Chinese,Catering,Restaurants",Accommodation & Food Services,Pleasant Hill,US,37.9461,-122.0535,Panda Express,94523,CA,2,3.6,Yellow,Good,268
5752 Lindero Canyon Rd,"Carry-out food,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Restaurants,Asian Restaurants,Chinese Restaurant,Restaurant,Fast Food Restaurant,Chinese,Catering",Accommodation & Food Services,Thousand Oaks,US,34.1548,-118.7956,Panda Express,91362,CA,3,4.5,Dark Green,Excellent,162
1655 Mission Dr,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Solvang,US,34.5963,-120.1396,Domino's Pizza,93463,CA,4,4,Green,Very Good,205
2525 Watt Ave,"Mexican Restaurant,Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Accommodation & Food Services,Sacramento,US,38.6112,-121.3836,Del Taco,95821,CA,2,4,Green,Very Good,277
901 Howe Ave,"Breakfast,Food Delivery,Bakery,Sandwich Place, Bakery, and Caf Arden - Arcade,Caf,Take Out Restaurants,Health Food Restaurants,Fast Food,Bagel Shops,Restaurants,Restaurant,American Restaurants,Coffee Shops,Sandwich Place, Bakery, and Caf,Traditional American,wich Place,Coffeehouses,Bakeries,Catering,Sandwich Place,Caf̩,Sandwich Shops",Accommodation & Food Services,Sacramento,US,38.582,-121.4159,Panera Bread,95825,CA,2,4,Green,Very Good,380
2675 S Beulah Boulevard,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Flagstaff,US,35.17505,-111.66371,Freddy's Frozen Custard Steakburgers,86001,AZ,3,4.3,Green,Very Good,180
1940 E Butler Avenue,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",Accommodation & Food Services,Flagstaff,US,35.19223,-111.62691,McDonald's,86004,AZ,3,4,Green,Very Good,525
2871 Lenwood Rd,"Mexican Restaurant,Restaurant,Carry-out food,Fast Food Restaurant, Mexican Restaurant, and Taco Place,Taco Place,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Accommodation & Food Services,Barstow,US,34.852,-117.0824,Del Taco,92311,CA,4,4.9,Dark Green,Excellent,216
4309 W Bethany Home Rd,"Asian Restaurants,Chinese Restaurant,Restaurant,Chinese Restaurants,Fast Food,Chinese,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants",Accommodation & Food Services,Glendale,US,33.5239,-112.1521,Panda Express,85301,AZ,4,4.7,Dark Green,Excellent,201
8968 Pensacola Blvd .,"Restaurant,Chain Restaurant,Fried Chicken Joint,American Restaurant,Fast Food,Restaurants",Accommodation & Food Services,Pensacola,US,30.527,-87.275,Church's Chicken,32534,FL,4,4.2,Green,Very Good,435
7410 W Bell Rd Ste 3102,"Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,Glendale,US,33.63842,-112.21697,Jersey Mike's Subs,85308,AZ,4,4.6,Dark Green,Excellent,586
5930 W Greenway Rd Ste 28,"Carry-out food,Ice cream parlors,American restaurants,Fast Food,Ice Cream Store,Fast Food Restaurants,Restaurants,Ice Cream Shop,Dessert Shop,Restaurant,Ice Cream and Frozen Desserts,Dessert Restaurants,Hamburgers and Hot Dogs",Accommodation & Food Services,Glendale,US,33.6262,-112.18691,Dairy Queen,85306,AZ,3,3.9,Yellow,Good,927
1129 Milwaukee Avenue,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Deerfield,US,42.16897,-87.92199,Subway,60015,IL,2,4.1,Green,Very Good,1448
5730 Silver Hill Rd,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Accommodation & Food Services,District Heights,US,38.8543,-76.909,Burger King,20747,MD,2,4.3,Green,Very Good,1281
2952 Chain Bridge Rd Ste C,"Asian Restaurants,Restaurant,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",Accommodation & Food Services,Oakton,US,38.8808,-77.3014,Old Peking Restaurant,22124,VA,3,4.5,Dark Green,Excellent,307
8841 159th Street,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Tinley Park,US,41.60158,-87.8343,Domino's Pizza,60487,IL,3,4.5,Dark Green,Excellent,909
211 S 4th Street,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",Accommodation & Food Services,Oregon,US,42.01236,-89.33224,McDonald's,61061,IL,3,4.9,Dark Green,Excellent,641
9239 Gratiot Ave,"Restaurant,Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Detroit,US,42.3903,-83.0075,Burger King,48213,MI,4,4.9,Dark Green,Excellent,322
733 E Central Ave,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Catering",Accommodation & Food Services,Dayton,US,39.6768,-84.2415,Pizza Hut,45449,OH,3,4.8,Dark Green,Excellent,2510
428 N Broad St,"Pizza,Restaurant,Italian Restaurant,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",Accommodation & Food Services,Fairborn,US,39.8291,-84.0241,Pizza Hut,45324,OH,4,4.5,Dark Green,Excellent,1388
1260 North Nelson Drive,"Fast Food,Chicken,Restaurants",Accommodation & Food Services,Derby,US,37.5586,-97.2744,KFC,67037,KS,3,4.5,Dark Green,Excellent,403
53 Dixon Springs Hwy,"Pizza,Carry-out food,Restaurant,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Pizza Place,Restaurants",Accommodation & Food Services,Carthage,US,36.263722,-85.95615,Pizza Hut,37030,TN,3,4.3,Green,Very Good,1351
